ID,Split,Lesson_Topic,History,Expert_Human_Tutor,Peda_Strategies,LPD,BES,BERT
411065319,train,3.6D.Decomposing Figures,||| teacher: Sounds great. ||| teacher: Use the area formula to find the area of the current patio. ||| teacher: What is the area of the pink rectangle? ||| student: 4 m ||| ,"Hm, not quite",explain_concept,,,
616598143,val,4.6D.Classifying 2D Figures,||| teacher: Correct answer. ||| teacher: Plus one point. ||| teacher: Did they three follow the right angle's rule? ||| student: no ||| ,"Ah, let's take a closer look. Do they all have 90 degree angles?",explain_concept,ask_question,ask_question,
398238533,val,4.1A.Converting Units of Measure (Review) - 1,"||| teacher: Now, we got 10km / 1 * 0.621m / 1km. ||| teacher: Next, we need to find the value of 10 times 0.621. ||| teacher: What is the value of 10 times 0.621? ||| student: 6,210 ||| ",Great try! It looks like you multiplied 0.621 by 1000,provide_hint,provide_similar_problem,ask_question,
297997652,val,4.4D.Multiplying Multi-Digit by One-Digit Numbers (Review) - 1,||| teacher: Use what we have practiced to complete the next few problems on your own. ||| teacher: Please use the whiteboard to justify your answer. ||| teacher: Is that your final answer? ||| student: yes ||| ,Great try! When we multiply 19 by 5 we first need to multiply the 9 and 5,explain_concept,explain_concept,ask_question,
411058912,val,3.6C.Area with side lengths,||| teacher: The area in maths is the amount of space taken up by a 2D shape. ||| teacher: Area of Rectangle Formula is length (l) multiplied by width (w). ||| teacher: What is the length of the rectangle? ||| student: 4 ft ||| ,Great! You can use either side as the length or width,affirm_correct_answer,ask_question,ask_question,
293968528,val,3.4H.Understanding Division,||| teacher: Your answer is correct plus 1 point! ||| teacher: What would the division expression be for this problem? ||| teacher: Are you working on it? ||| student: 32 ||| ,"Great try! That is the answer, but what expression gives us 32?",ask_question,explain_concept,ask_question,
2963625105,test,2.8A.2- and 3-Dimensional Shapes,||| student: i meant 5 sides ||| teacher: That is okay! ||| teacher: What is the name of the 5 sided shape? ||| student: hexagon ||| ,Close! A hexagon actually has 6 sides. A pentagon has 5 sides.,explain_concept,explain_concept,explain_concept,explain_concept
296399222,test,6.4D.Understanding Unit Rates,||| student: alright ||| teacher: There comes our first question. ||| teacher: What we have to find from this question? ||| student: the fraction ||| ,Great! Can you be a little more specific?,ask_question,affirm_correct_answer,ask_question,ask_question
425197620,test,3.4A.Two-Step Word Problems,||| teacher: Any questions so far [STUDENT]? ||| student: no ||| teacher: Alright. Mike has 4 cookies and he eats 3 cookies. So Mike has ______ cookie left? ||| student: He has 10 cookies  left. ||| ,Great try! Let's try to draw a picture. Let's start with 4 cookies and erase the 3 that Mike eats.,provide_strategy,provide_strategy,ask_question,provide_strategy
296407643,test,5.3C.Multi-Digit Division with Two-Digit Divisors,"||| teacher: Next, bring the value 1 down and divide 51 by 17. ||| teacher: What is the product of 17 and 3? ||| teacher: Are you working on it? ||| student: yes ||| ","For this question, since our main focus is leaning how to divide, you can use a calculator for 17 x 3",provide_strategy,provide_hint,ask_question,provide_strategy
616653340,test,4.1G.Prime and Composite Numbers (Review) - 1,||| student: okay ||| student: 34 ||| teacher: 39 is a prime number or composite number? ||| student: prime ||| ,"Hmm, what makes you say prime?",ask_question,ask_question,ask_question,ask_question
616606753,test,4.6D.Classifying 2D Figures,||| teacher: Good answer. ||| teacher: And for figure 2? ||| teacher: What is the number of angle for figure 2? ||| student: 0 ||| ,"Hmm, not quite. Remember that an angle is what's formed just when two sides meet",explain_concept,ask_question,explain_concept,explain_concept
410466721,test,6.8D.Areas by Decomposition (Review) - 1,||| student: um it is 43 ||| student: yes ||| teacher: Is this your final answer? ||| student: yes mam ||| ,"I think I know how you got that answer, but I just want to make sure. Could you explain to me how you got 43?",provide_correction,ask_question,ask_question,ask_question
61362725,test,4.6A.Geometric Lines,"||| teacher: In today's session, we are going to work on the topic ""Geometric Lines"" ||| teacher: Let's work on our first I do question. ||| teacher: What is a right angle? ||| student: a angle tht is exacly 90 degrees ||| ","Yes, well done!",affirm_correct_answer,provide_similar_problem,ask_question,ask_question
631599339,test,3.8B.Pictographs,||| teacher: Add together all the glasses in the pictograph. ||| teacher: Figure out how many glasses Ayako drank each day. ||| teacher: What is your final answer? ||| student: 30 ||| ,Close! Can you try to add again? I think you made a little adding mistake.,provide_correction,provide_hint,ask_question,provide_correction
2979950101,test,3.4B.Rounding Whole Numbers,"||| teacher: Here you go, give it a shot. ||| student: ok ||| teacher: Do you need any hints to solve this one? ||| student: 142 ||| ","That is a good try. Let's review place value. In the number, 142, what number is in the tens place?",provide_similar_problem,provide_strategy,ask_question,provide_strategy
401336143,test,4.3I.Multiplying Fractions,||| teacher: Please go ahead and solve this question. ||| teacher: Please go through the question carefully. ||| teacher: Which expression is not represented by Petes model? ||| student: this one ||| ,"Hmm, not quite. Notice how half of Pete's model is shaded. So all of the fractions that equal 1/2 is represented by Pete's model",provide_hint,ask_question,ask_question,provide_strategy
29508939,test,6.8B.Areas by Decomposition (Review) - 1,||| teacher: Now let us focus on our session. ||| student: ok ||| teacher: What is the formula for the area of a rectangle? ||| student: 30 ||| ,"Hm, not quite. Could you let me know how you got 30?",provide_correction,encourage_student,ask_question,ask_question
424719137,test,7.RP.2a.Proportional Relationship Graphs (Review) - 1.,||| teacher: Do you understand what I did? ||| student: a little bit ||| teacher: Do you have any questions so far? ||| student: no ||| ,Can you tell me what the first step was in the problem we just did?,ask_question,provide_similar_problem,ask_question,ask_question
616610924,test,2.9A.Length Problems,||| student: ok ||| teacher: What we are asked to find in this question? ||| teacher: Are you there with me in the session? ||| student: 40 ||| ,Can you show your first step on the whiteboard?,ask_question,ask_question,ask_question,ask_question
285661471,test,2.9A.Length Problems,||| teacher: Please read the question carefully. ||| teacher: What we are asked to do here? ||| teacher: Are you still connected with me in session? ||| student: im ser ||| ,ok great. Can we find the length of this segment?,ask_question,ask_question,ask_question,ask_question
292756129,test,4.3E.Comparing Whole Numbers,"||| teacher: You can to it! ||| teacher: 1 is the first smallest digit in the number 3591. ||| teacher: Which is the next smallest digit in 3591 other than 1? ||| student: 9 cause its 10 and 3 is 1,000 and 5 is 100 ||| ","Correct 9 is next, which is after that: 3 or 5?",ask_question,ask_question,ask_question,ask_question
296338849,test,2.9A.Length Problems,||| teacher: Try to solve this your next question. ||| student: 9 ||| teacher: Is that your final answer? ||| student: yes ||| ,Not quite. Let's find the length together. You have to add the length of the two segments. Which numbers would you add together? ,explain_concept,ask_question,ask_question,ask_question
294835836,test,7.12C.Populations and Samples,||| teacher: Maleka used a list of students in her school and samples every tenth one. ||| teacher: Plus 1 point for your work. ||| teacher: What method does Tony use? ||| student: he surveys veryone in his class ||| ,Yes that is correct! Tony surveys all the students.,affirm_correct_answer,explain_concept,ask_question,affirm_correct_answer
616610924,test,2.9A.Length Problems,||| student: ok ||| teacher: What we are asked to find in this question? ||| teacher: Are you there with me in the session? ||| student: 40 ||| ,Great try! When we are finding length we should subtract the smaller endpoint's value from the larger.,provide_strategy,explain_concept,ask_question,ask_question
413466564,test,5.3A.Multi-Digit Division with Two-Digit Divisors (Review) - 1,"||| teacher: Do you understand that step? ||| teacher: Next, we have to multiply 6 and 26. ||| teacher: What is the product of 26 and 6? ||| student: 4 ||| ",Close! Product means to multiply. It looks like you tried to divide.,provide_correction,ask_question,explain_concept,explain_concept
2928165103,test,3.4D.Understanding Multiplication,||| teacher: Go ahead and give your best. ||| student: c ||| teacher: Is that your final answer? ||| student: yes ||| ,What did you get when you multiplied 7x9?,ask_question,provide_hint,ask_question,ask_question
298922717,test,3.4B.Rounding Whole Numbers (Review) - 2,||| teacher: This is our first practice question. ||| teacher: Read the question carefully. ||| teacher: What is the given number in this question? ||| student: 149 ||| ,"Hmm, I don't think that's it. Could you let me know what the first line says?",ask_question,ask_question,ask_question,ask_question
429616523,test,5.5A.Graphing on a Coordinate Grid,||| teacher: it's time for the We Do section where I will guide you through the steps to solve problems. ||| student: ok ||| teacher: What are the two measures we read from the protractor? ||| student: 40 and 60 ||| ,"Yes, well done! More precisely, the angles are 40 and 58, but 40 and 60 are close enough",affirm_correct_answer,ask_question,ask_question,provide_correction
613645342,test,4.2D.Rounding (Review) - 1,"||| teacher: Here is your next question. ||| teacher: Read the question carefully. ||| teacher: We to have round 2562 round at nearest 100, not 10? ||| student: 2662 ||| ","You're on the right track! You are correct that the 5 in the hundreds should be rounded to a 6, but when we round then the answer should be 2600.",explain_concept,explain_concept,explain_concept,provide_correction
289873318,test,3.4B.Rounding Whole Numbers,||| teacher: Well done. Plus 1 point for your work. ||| student: My name is Kiara ||| teacher: Did you notice that you just scored a point in the top right corner? ||| student: no ||| ,Ok great - in the corner you can see your points add up.,explain_concept,explain_concept,ask_question,ask_question
410666025,test,3.3E.Bar Graphs,"||| student: =100 ||| teacher: If you give the correct answer for each question, I will give you 3 points to you. ||| teacher: What is the value of 5+1+3+8+12+4+6? ||| student: =29 ||| ",Oh you're just off by a little bit. Could you give it another try? Your answer is a bit low,encourage_student,simplify_question,explain_concept,provide_correction
616603016,test,5.6B.Using the Volume Formula,||| teacher: We have to find the volume of the rectangular prism. ||| student: ok ||| teacher: What is the volume formula? ||| student: the volume is 5 ||| ,"Hm, not quite. Could you let me know how you got 5?",ask_question,ask_question,ask_question,explain_concept
289486950,test,2.8A.2- and 3-Dimensional Shapes,"||| student: 4 ||| teacher: Good job, plus one point. ||| teacher: Are the sides equal? ||| student: yes ||| ",Great try! If all sides are equal that means they are all the same size.,provide_hint,explain_concept,ask_question,explain_concept
4250131122,test,3.5B.Two-Step Word Problems,||| teacher: Remember to show your work on the board. ||| student: 24 ||| teacher: Is this your final answer? ||| student: yes ||| ,Your work looks great but there's a small mistake,provide_correction,provide_hint,ask_question,encourage_student
