ID,Split,Lesson_Topic,History,Expert_Human_Tutor,Peda_Strategies,LPD,LPD_Probabilities,BES,BES_Probabilities,BERT,BERT_Probabilities
411065319,train,3.6D.Decomposing Figures,||| teacher: Sounds great. ||| teacher: Use the area formula to find the area of the current patio. ||| teacher: What is the area of the pink rectangle? ||| student: 4 m ||| ,"Hm, not quite",explain_concept,,,,,,
2580534104,test,6.7A.Order of Operations,||| teacher: The next question is here for you. ||| teacher: Go ahead and give your best work on it. ||| teacher: Is this your final answer? ||| student: yes ||| ,The Order of Operations says we do which operation first?,ask_question,ask_question,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.7084568024815329, 'encourage_student': 0.0, 'explain_concept': 0.2915431975184671, 'provide_correction': 0.0, 'provide_hint': 0.0, 'provide_similar_problem': 0.0, 'provide_strategy': 0.0, 'simplify_question': 0.0}",ask_question,"{'affirm_correct_answer': 0.020583007, 'ask_question': 0.035335954, 'encourage_student': 0.00870763, 'explain_concept': 0.08110746, 'provide_correction': 0.09286552, 'provide_hint': 0.44448787, 'provide_similar_problem': 0.019736024, 'provide_strategy': 0.29455906, 'simplify_question': 0.0026174362}"
292882158,test,3.4D.Understanding Multiplication,||| teacher: Yes. ||| teacher: I have added a point for your answer. ||| teacher: What would be the value of 5 times 4? ||| student: 9? ||| ,"You have the right idea. 5 plus 4 is 9, but 5 times 4 is something else",explain_concept,provide_hint,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",explain_concept,"{'affirm_correct_answer': 0.0, 'ask_question': 0.0, 'encourage_student': 0.0, 'explain_concept': 0.5219223657892877, 'provide_correction': 0.0, 'provide_hint': 0.0, 'provide_similar_problem': 0.20418604878696203, 'provide_strategy': 0.1600432339394127, 'simplify_question': 0.11384835148433758}",ask_question,"{'affirm_correct_answer': 0.12374277, 'ask_question': 0.48702464, 'encourage_student': 0.02044558, 'explain_concept': 0.018413674, 'provide_correction': 0.08997131, 'provide_hint': 0.19112544, 'provide_similar_problem': 0.00951563, 'provide_strategy': 0.054421067, 'simplify_question': 0.0053399126}"
40141198,test,4.6B.Symmetry (Review) - 2,||| teacher: Let's work together to get master this topic. ||| student: k ||| teacher: What is symmetry? ||| student: like you cut it in half ||| ,"Yes, exactly in half would result in two symmetric pieces. Let's try some examples.",provide_correction,provide_correction,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.1516724145766604, 'ask_question': 0.6086907963716267, 'encourage_student': 0.0, 'explain_concept': 0.0, 'provide_correction': 0.0, 'provide_hint': 0.0, 'provide_similar_problem': 0.10891124889136364, 'provide_strategy': 0.0, 'simplify_question': 0.13072554016034935}",ask_question,"{'affirm_correct_answer': 0.2773429, 'ask_question': 0.0075850575, 'encourage_student': 0.03525631, 'explain_concept': 0.02191136, 'provide_correction': 0.1998845, 'provide_hint': 0.40861198, 'provide_similar_problem': 0.029785654, 'provide_strategy': 0.013395066, 'simplify_question': 0.006227125}"
411343921,test,3.6C.Unit Squares (Review) - 1,"||| student: i dont know ||| teacher: This image has 4 halves.  If two halves make a whole, 2 wholes do make 4 halves. ||| teacher: Do you understand? ||| student: ammmmmmmmmm a littal ||| ",Ok! Let's try another one. How many wholes do 6 halves make?,provide_similar_problem,provide_strategy,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.8371400912733573, 'encourage_student': 0.03940971936295418, 'explain_concept': 0.0, 'provide_correction': 0.0, 'provide_hint': 0.0, 'provide_similar_problem': 0.055637250865347085, 'provide_strategy': 0.0, 'simplify_question': 0.06781293849834132}",ask_question,"{'affirm_correct_answer': 0.020551417, 'ask_question': 0.0058845375, 'encourage_student': 0.012639109, 'explain_concept': 0.05337884, 'provide_correction': 0.07720417, 'provide_hint': 0.04752507, 'provide_similar_problem': 0.75130713, 'provide_strategy': 0.020167261, 'simplify_question': 0.011342495}"
292786439,test,5.3K.Decimal Numbers,"||| teacher: I'm here to help you, let me know if you need any help with this question. ||| student: 7.02 ||| teacher: How do you say 7.02 in words? ||| student: 7 ones 0 tenths 2 oneths ||| ",Oh you are so close! You're correct about the 7 ones and the 0 tenths. Could you refer to the place value chart I linked earlier to double check the 2?,provide_correction,explain_concept,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",provide_strategy,"{'affirm_correct_answer': 0.09637273163328439, 'ask_question': 0.0, 'encourage_student': 0.0, 'explain_concept': 0.0, 'provide_correction': 0.13475039829719096, 'provide_hint': 0.0, 'provide_similar_problem': 0.0, 'provide_strategy': 0.5574408922046394, 'simplify_question': 0.21143597786488527}",ask_question,"{'affirm_correct_answer': 0.035929292, 'ask_question': 0.03015669, 'encourage_student': 0.01629567, 'explain_concept': 0.19080545, 'provide_correction': 0.15396191, 'provide_hint': 0.43029484, 'provide_similar_problem': 0.012312444, 'provide_strategy': 0.12714656, 'simplify_question': 0.003097155}"
405291418,test,4.5C.Area,"||| teacher: Here is our first question. ||| teacher: In this question, we need to find the area of the parking lot given. ||| teacher: What is the shape of the parking lot? ||| student: 50 and 124 ||| ","Ah, those are the dimensions of the parking lot. But what shape is it? Is it a square, triangle, circle, etc?",simplify_question,ask_question,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",explain_concept,"{'affirm_correct_answer': 0.0, 'ask_question': 0.0, 'encourage_student': 0.0, 'explain_concept': 0.43127535842843806, 'provide_correction': 0.18935760839350385, 'provide_hint': 0.0, 'provide_similar_problem': 0.2455123981091667, 'provide_strategy': 0.0, 'simplify_question': 0.13385463506889142}",ask_question,"{'affirm_correct_answer': 0.0022015378, 'ask_question': 0.0025753046, 'encourage_student': 0.0032468317, 'explain_concept': 0.9707973, 'provide_correction': 0.0036790932, 'provide_hint': 0.0020224403, 'provide_similar_problem': 0.0051162126, 'provide_strategy': 0.0077589895, 'simplify_question': 0.0026023325}"
2963710103,test,4.6B.Symmetry,||| teacher: Here is our next question. ||| teacher: Read the question carefully. ||| teacher: What do we want to find in this question? ||| student: symmetry ||| ,Nice try! We want to determine the missing length. But you're right that the sides are symmetrical,encourage_student,provide_hint,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.6335946185244763, 'encourage_student': 0.042315304539780385, 'explain_concept': 0.2188953828368979, 'provide_correction': 0.0, 'provide_hint': 0.10519469409884535, 'provide_similar_problem': 0.0, 'provide_strategy': 0.0, 'simplify_question': 0.0}",ask_question,"{'affirm_correct_answer': 0.8901346, 'ask_question': 0.01222808, 'encourage_student': 0.03661624, 'explain_concept': 0.003307795, 'provide_correction': 0.016618248, 'provide_hint': 0.020439802, 'provide_similar_problem': 0.010249881, 'provide_strategy': 0.004760005, 'simplify_question': 0.0056454055}"
613729063,test,4.6A.Geometric Lines,||| student: yes ||| teacher: Good job! ||| teacher: What is the answer? ||| student: the right i faster the the left ||| ,"Hm, I'm not sure I understand. We want to determine whether the two lines shown are parallel, perpendicular, or neither",explain_concept,provide_hint,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.41316517801192687, 'encourage_student': 0.06611677844142592, 'explain_concept': 0.3005453152585208, 'provide_correction': 0.0, 'provide_hint': 0.0, 'provide_similar_problem': 0.0, 'provide_strategy': 0.1109168263119267, 'simplify_question': 0.10925590197619978}",provide_correction,"{'affirm_correct_answer': 0.0046437476, 'ask_question': 0.0047536422, 'encourage_student': 0.0041610887, 'explain_concept': 0.8526665, 'provide_correction': 0.043374017, 'provide_hint': 0.044553965, 'provide_similar_problem': 0.0064651836, 'provide_strategy': 0.035668854, 'simplify_question': 0.0037129722}"
410471598,test,2.2A.Place Value,||| student: a ||| student: i em done ||| teacher: Can you use the whiteboard to justify your answer? ||| student: i did ||| ,What place is the 4 in if the number is 34572?,ask_question,explain_concept,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.39391280149253177, 'encourage_student': 0.038636536938783564, 'explain_concept': 0.4726950121001706, 'provide_correction': 0.0, 'provide_hint': 0.0, 'provide_similar_problem': 0.0, 'provide_strategy': 0.09475564946851397, 'simplify_question': 0.0}",ask_question,"{'affirm_correct_answer': 0.0082531655, 'ask_question': 0.9147998, 'encourage_student': 0.014336758, 'explain_concept': 0.03847743, 'provide_correction': 0.0035236632, 'provide_hint': 0.0040471186, 'provide_similar_problem': 0.0022592796, 'provide_strategy': 0.009916959, 'simplify_question': 0.0043857675}"
294935889,test,3.3F.Understanding Equivalent Fractions,||| teacher: Go ahead and give this question a try. ||| student: ok ||| teacher: Is that your final answer? ||| student: yes ||| ,You're very close. We're looking for a fraction that's equivalent to 1/2,provide_strategy,provide_hint,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.6863411927273034, 'encourage_student': 0.036402108848951495, 'explain_concept': 0.1867802336065752, 'provide_correction': 0.0, 'provide_hint': 0.09047646481716991, 'provide_similar_problem': 0.0, 'provide_strategy': 0.0, 'simplify_question': 0.0}",ask_question,"{'affirm_correct_answer': 0.04393051, 'ask_question': 0.039579228, 'encourage_student': 0.02187822, 'explain_concept': 0.00852974, 'provide_correction': 0.36860308, 'provide_hint': 0.48844597, 'provide_similar_problem': 0.0063263155, 'provide_strategy': 0.020225683, 'simplify_question': 0.0024813125}"
405563829,test,6.4F.Applying Ratios: Speed,||| teacher: We can compare the ratios more easily if we express them as percentages. ||| teacher: First we need to write in decimal. ||| teacher: What is the decimal value of 2/3? ||| student: 2.3 ||| ,"Ah, not quite. To convert a fraction into a decimal, we just divide the top by the bottom",explain_concept,explain_concept,"{'affirm_correct_answer': 0.042505592841163314, 'ask_question': 0.3333333333333333, 'encourage_student': 0.03803131991051454, 'explain_concept': 0.2214765100671141, 'provide_correction': 0.04697986577181208, 'provide_hint': 0.1029082774049217, 'provide_similar_problem': 0.053691275167785234, 'provide_strategy': 0.0894854586129754, 'simplify_question': 0.07158836689038031}",ask_question,"{'affirm_correct_answer': 0.0, 'ask_question': 0.6730128865118495, 'encourage_student': 0.0, 'explain_concept': 0.19371516367353056, 'provide_correction': 0.0, 'provide_hint': 0.0, 'provide_similar_problem': 0.0, 'provide_strategy': 0.0, 'simplify_question': 0.1332719498146197}",ask_question,"{'affirm_correct_answer': 0.0032689683, 'ask_question': 0.0025049162, 'encourage_student': 0.003952612, 'explain_concept': 0.92541, 'provide_correction': 0.0155708315, 'provide_hint': 0.0089082625, 'provide_similar_problem': 0.0051377895, 'provide_strategy': 0.031505257, 'simplify_question': 0.0037413342}"
